-18.723,-75.178,-661.36,495
-18.744,-75.255,-660.36,438
-18.764,-75.333,-659.37,393
-18.784,-75.411,-658.37,379
-18.947,-76.032,-650.4,309
-18.968,-76.11,-649.4,252
-18.686,-74.103,-662.28,590
-18.706,-74.181,-661.28,749
-18.726,-74.259,-660.29,681
-18.747,-74.336,-659.29,495
-18.767,-74.414,-658.29,403
-18.788,-74.492,-657.3,401
-18.808,-74.569,-656.3,379
-18.828,-74.647,-655.3,454
-18.889,-74.88,-652.31,376
-18.91,-74.958,-651.32,348
-18.93,-75.035,-650.32,274
-18.709,-73.262,-660.21,635
-18.73,-73.339,-659.21,811
-18.75,-73.417,-658.21,855
-18.77,-73.495,-657.22,835
-18.791,-73.572,-656.22,826
-18.811,-73.65,-655.22,824
-18.831,-73.728,-654.23,659
-18.852,-73.805,-653.23,379
-18.872,-73.883,-652.23,371
-18.893,-73.961,-651.24,292
-18.692,-72.265,-660.13,392
-18.712,-72.343,-659.13,327
-18.753,-72.498,-657.14,493
-18.794,-72.653,-655.15,522
-18.835,-72.809,-653.15,62
-18.902,-123.44,-647.07,196
-18.41,-110.4,-660.09,518
-18.393,-109.4,-660.01,489
-18.657,-110.41,-647.05,390
-18.905,-110.42,-634.01,197
-18.88,-105.67,-630.63,199
-18.03,-100.57,-670.35,442
-17.993,-99.495,-671.27,511
-18.013,-99.573,-670.27,236
-17.975,-98.498,-671.19,587
-17.996,-98.576,-670.19,212
-17.958,-97.502,-671.11,515
-17.979,-97.579,-670.11,355
-17.92,-96.427,-672.03,402
-17.941,-96.505,-671.03,391
-17.961,-96.582,-670.04,460
-18.185,-97.437,-659.07,588
-18.433,-97.45,-646.04,512
-18.677,-98.382,-634.07,351
-17.886,-94.433,-671.87,472
-17.869,-93.437,-671.8,441
-17.834,-91.443,-671.64,295
-17.817,-90.446,-671.56,220
-18.652,-93.631,-630.69,104
-17.8,-89.449,-671.48,174
-18.635,-92.634,-630.62,517
-18.481,-89.255,-635.37,390
-18.501,-89.333,-634.37,310
-18.522,-89.411,-633.37,220
-18.423,-88.103,-637.28,210
-18.443,-88.181,-636.28,119
-17.734,-84.543,-670.1,294
-17.716,-83.546,-670.02,240
-17.94,-84.401,-659.05,335
-18.188,-84.414,-646.02,605
-17.685,-80.634,-668.79,744
-18.095,-81.268,-647.78,173
-18.116,-81.346,-646.78,198
-17.691,-78.795,-666.64,416
-18.058,-80.193,-648.7,578
-18.078,-80.271,-647.7,439
-18.098,-80.349,-646.7,495
-17.674,-77.799,-666.56,646
-17.694,-77.876,-665.56,332
-18.04,-79.197,-648.62,1092
-18.061,-79.274,-647.62,725
-18.081,-79.352,-646.62,669
-18.101,-79.43,-645.63,696
-18.122,-79.507,-644.63,493
-17.677,-76.879,-665.49,1017
-17.697,-76.957,-664.49,335
-18.023,-78.2,-648.54,1045
-18.043,-78.278,-647.54,822
-18.064,-78.355,-646.55,622
-18.084,-78.433,-645.55,503
-18.105,-78.511,-644.55,261
-17.68,-75.96,-664.41,589
-17.7,-76.038,-663.41,416
-17.721,-76.116,-662.42,283
-17.985,-77.125,-649.46,305
-18.006,-77.203,-648.46,750
-18.026,-77.281,-647.47,495
-18.047,-77.358,-646.47,328
-18.067,-77.436,-645.47,219
-17.683,-75.041,-663.34,517
-17.703,-75.119,-662.34,401
-17.724,-75.196,-661.34,315
-17.968,-76.129,-649.38,422
-17.989,-76.206,-648.38,430
-18.009,-76.284,-647.39,177
-17.686,-74.122,-662.26,537
-17.706,-74.2,-661.26,496
-17.727,-74.277,-660.27,344
-17.747,-74.355,-659.27,298
-17.768,-74.433,-658.27,333
-17.931,-75.054,-650.3,452
-17.951,-75.132,-649.3,447
-17.971,-75.209,-648.31,192
-17.689,-73.203,-661.19,448
-17.71,-73.281,-660.19,672
-17.73,-73.358,-659.19,698
-17.75,-73.436,-658.2,520
-17.771,-73.514,-657.2,405
-17.791,-73.591,-656.2,329
-17.811,-73.669,-655.21,342
-17.832,-73.747,-654.21,475
-17.852,-73.824,-653.21,269
-17.873,-73.902,-652.22,346
-17.893,-73.98,-651.22,670
-17.913,-74.057,-650.22,524
-17.692,-72.284,-660.11,213
-17.713,-72.361,-659.11,230
-17.733,-72.439,-658.12,555
-17.753,-72.517,-657.12,744
-17.774,-72.594,-656.12,834
-17.794,-72.672,-655.13,644
-17.815,-72.75,-654.13,362
-17.835,-72.827,-653.13,147
-17.855,-72.905,-652.14,273
-17.876,-72.983,-651.14,225
-17.736,-71.52,-657.04,322
-17.777,-71.675,-655.05,335
-17.818,-71.831,-653.06,124
-17.748,-126.6,-658.33,521
-17.71,-125.52,-659.24,397
-17.614,-123.29,-662.08,579
-17.635,-123.37,-661.08,380
-17.577,-122.22,-663,821
-17.638,-122.45,-660.01,123
-17.882,-123.39,-648.05,254
-17.484,-119.07,-664.76,879
-17.429,-117,-665.6,720
-17.412,-116.01,-665.52,661
-17.374,-114.93,-666.44,564
-17.41,-110.41,-660.07,494
-17.658,-110.43,-647.03,467
-17.923,-111.44,-634.07,388
-17.1,-104.58,-670.64,193
-17.083,-103.58,-670.56,455
-17.048,-101.59,-670.41,279
-17.01,-100.51,-671.33,533
-16.973,-99.436,-672.25,342
-16.993,-99.514,-671.25,588
-16.976,-98.517,-671.17,501
-16.938,-97.443,-672.09,608
-16.958,-97.52,-671.09,338
-16.921,-96.446,-672.01,591
-17.165,-97.378,-660.05,461
-16.904,-95.449,-671.93,511
-17.413,-97.391,-647.01,356
-17.678,-98.401,-634.06,351
-16.886,-94.452,-671.85,469
-17.742,-97.715,-629.99,149
-16.849,-93.378,-672.77,268
-16.869,-93.455,-671.78,468
-17.725,-96.718,-629.91,122
-16.852,-92.459,-671.7,447
-17.707,-95.721,-629.83,134
-16.834,-91.462,-671.62,393
-17.69,-94.724,-629.76,197
-16.797,-90.387,-672.54,34
-16.817,-90.465,-671.54,350
-17.673,-93.727,-629.68,299
-16.8,-89.468,-671.46,339
-16.783,-88.471,-671.39,319
-17.618,-91.656,-630.52,144
-16.765,-87.475,-671.31,258
-17.464,-88.277,-635.27,329
-17.484,-88.355,-634.27,301
-17.505,-88.433,-633.28,198
-17.426,-87.203,-636.19,205
-16.941,-84.42,-659.04,375
-17.206,-85.429,-646.08,546
-16.682,-81.571,-669.84,277
-16.685,-80.652,-668.77,882
-16.688,-79.733,-667.69,455
-16.674,-77.817,-666.54,557
-17.081,-79.371,-646.61,338
-16.657,-76.821,-666.46,637
-16.677,-76.898,-665.47,639
-16.698,-76.976,-664.47,188
-17.044,-78.296,-647.52,397
-17.064,-78.374,-646.53,696
-17.085,-78.452,-645.53,690
-17.105,-78.529,-644.53,655
-16.66,-75.901,-665.39,805
-16.68,-75.979,-664.39,457
-16.701,-76.057,-663.39,275
-17.027,-77.3,-647.45,644
-17.047,-77.377,-646.45,833
-17.067,-77.455,-645.45,734
-17.088,-77.533,-644.46,672
-17.108,-77.61,-643.46,581
-16.663,-74.982,-664.31,488
-16.683,-75.06,-663.32,384
-16.704,-75.138,-662.32,271
-16.724,-75.215,-661.32,330
-17.009,-76.303,-647.37,756
-17.03,-76.38,-646.37,606
-17.05,-76.458,-645.38,405
-17.07,-76.536,-644.38,387
-16.666,-74.063,-663.24,330
-16.686,-74.141,-662.24,370
-16.707,-74.218,-661.25,343
-16.727,-74.296,-660.25,258
-16.748,-74.374,-659.25,233
-16.972,-75.228,-648.29,363
-16.992,-75.306,-647.29,548
-17.012,-75.384,-646.29,213
-17.033,-75.461,-645.3,35
-16.69,-73.222,-661.17,471
-16.71,-73.299,-660.17,565
-16.73,-73.377,-659.17,302
-16.914,-74.076,-650.2,613
-16.934,-74.154,-649.21,412
-16.954,-74.231,-648.21,302
-16.975,-74.309,-647.21,184
-16.693,-72.303,-660.09,332
-16.713,-72.38,-659.1,521
-16.733,-72.458,-658.1,654
-16.754,-72.536,-657.1,745
-16.774,-72.613,-656.11,640
-16.794,-72.691,-655.11,658
-16.815,-72.769,-654.11,462
-16.835,-72.846,-653.12,494
-16.856,-72.924,-652.12,421
-16.876,-73.002,-651.12,318
-16.896,-73.079,-650.12,327
-16.917,-73.157,-649.13,180
-16.696,-71.383,-659.02,511
-16.716,-71.461,-658.02,380
-16.736,-71.539,-657.02,378
-16.757,-71.616,-656.03,446
-16.777,-71.694,-655.03,434
-16.798,-71.772,-654.03,255
-16.818,-71.849,-653.04,249
-16.838,-71.927,-652.04,210
-16.859,-72.005,-651.04,175
-16.803,-128.69,-657.47,371
-16.745,-127.53,-659.38,314
-16.765,-127.61,-658.38,533
-16.707,-126.46,-660.3,453
-16.728,-126.54,-659.3,538
-16.649,-125.31,-662.22,447
-16.67,-125.38,-661.22,535
-16.69,-125.46,-660.22,511
-16.612,-124.23,-663.13,594
-16.632,-124.31,-662.14,629
-16.652,-124.39,-661.14,554
-16.594,-123.24,-663.06,731
-16.635,-123.39,-661.06,349
-16.557,-122.16,-663.98,775
-16.883,-123.4,-648.03,324
-17.148,-124.41,-635.07,141
-16.519,-121.09,-664.89,954
-16.502,-120.09,-664.82,609
-16.464,-119.02,-665.73,849
-16.447,-118.02,-665.66,705
-16.409,-116.94,-666.58,687
-16.43,-117.02,-665.58,532
-16.392,-115.95,-666.5,597
-16.265,-110.81,-668.1,500
-16.411,-110.43,-660.05,422
-16.658,-110.45,-647.01,405
-16.903,-111.38,-635.05,272
-16.1,-104.59,-670.62,326
-16.083,-103.6,-670.54,481
-16.028,-101.53,-671.39,426
-15.99,-100.45,-672.3,332
-16.011,-100.53,-671.31,526
-15.973,-99.455,-672.23,544
-15.993,-99.533,-671.23,477
-15.956,-98.458,-672.15,689
-15.976,-98.536,-671.15,333
-15.918,-97.384,-673.07,363
-15.938,-97.461,-672.07,702
-15.959,-97.539,-671.07,200
-15.921,-96.465,-671.99,633
-16.166,-97.397,-660.03,406
-16.43,-98.407,-647.07,449
-15.884,-95.39,-672.91,347
-15.904,-95.468,-671.91,508
-16.678,-98.419,-634.04,283
-15.866,-94.393,-672.83,340
-15.887,-94.471,-671.84,440
-15.849,-93.397,-672.75,345
-15.869,-93.474,-671.76,411
-16.745,-96.814,-628.9,132
-15.832,-92.4,-672.68,297
-15.852,-92.477,-671.68,393
-16.728,-95.817,-628.82,109
-15.814,-91.403,-672.6,213
-15.835,-91.481,-671.6,376
-16.711,-94.821,-628.74,104
-15.797,-90.406,-672.52,171
-15.818,-90.484,-671.52,374
-16.673,-93.746,-629.66,167
-15.78,-89.409,-672.44,60
-15.8,-89.487,-671.45,392
-16.656,-92.749,-629.58,92
-15.783,-88.49,-671.37,407
-15.766,-87.493,-671.29,362
-15.748,-86.497,-671.21,307
-15.731,-85.5,-671.13,247
-16.447,-87.299,-635.17,251
-16.468,-87.377,-634.18,423
-15.941,-84.438,-659.02,437
-15.682,-81.59,-669.82,383
-16.375,-84.231,-635.93,220
-15.686,-80.671,-668.75,663
-15.668,-79.674,-668.67,978
-15.671,-78.755,-667.6,535
-15.654,-77.758,-667.52,458
-15.674,-77.836,-666.52,415
-15.657,-76.839,-666.44,681
-15.678,-76.917,-665.45,488
-15.66,-75.92,-665.37,824
-15.681,-75.998,-664.37,369
-15.663,-75.001,-664.29,501
-15.684,-75.079,-663.3,324
-15.704,-75.156,-662.3,290
-16.03,-76.399,-646.35,565
-16.05,-76.477,-645.36,722
-16.071,-76.555,-644.36,469
-16.091,-76.632,-643.36,297
-16.111,-76.71,-642.37,201
-15.666,-74.082,-663.22,333
-15.687,-74.16,-662.22,364
-15.707,-74.237,-661.23,247
-15.728,-74.315,-660.23,281
-16.013,-75.402,-646.27,584
-16.033,-75.48,-645.28,830
-16.053,-75.558,-644.28,380
-15.67,-73.163,-662.15,173
-15.69,-73.24,-661.15,364
-15.71,-73.318,-660.15,413
-15.731,-73.396,-659.15,238
-15.975,-74.328,-647.19,236
-15.995,-74.406,-646.2,180
-16.016,-74.483,-645.2,292
-15.693,-72.321,-660.07,316
-15.713,-72.399,-659.08,547
-15.734,-72.477,-658.08,579
-15.754,-72.554,-657.08,527
-15.774,-72.632,-656.09,541
-15.795,-72.71,-655.09,383
-15.815,-72.787,-654.09,445
-15.836,-72.865,-653.1,452
-15.856,-72.943,-652.1,503
-15.876,-73.02,-651.1,503
-15.897,-73.098,-650.11,364
-15.917,-73.176,-649.11,270
-15.937,-73.253,-648.11,125
-15.958,-73.331,-647.12,96
-15.978,-73.409,-646.12,90
-15.999,-73.486,-645.12,120
-15.696,-71.402,-659,465
-15.716,-71.48,-658,338
-15.737,-71.558,-657.01,467
-15.757,-71.635,-656.01,475
-15.778,-71.713,-655.01,424
-15.798,-71.791,-654.01,366
-15.818,-71.868,-653.02,311
-15.839,-71.946,-652.02,381
-15.859,-72.024,-651.02,290
-15.879,-72.101,-650.03,198
-15.9,-72.179,-649.03,136
-15.92,-72.257,-648.03,80
-15.941,-72.334,-647.04,58
-15.801,-70.871,-652.94,179
-15.883,-71.182,-648.95,69
-15.879,-130.85,-655.61,386
-15.841,-129.78,-656.53,499
-15.763,-128.55,-659.44,234
-15.783,-128.63,-658.44,483
-15.803,-128.7,-657.45,548
-15.745,-127.55,-659.36,572
-15.766,-127.63,-658.37,600
-15.667,-126.32,-662.27,188
-15.687,-126.4,-661.28,410
-15.708,-126.48,-660.28,697
-15.728,-126.56,-659.28,540
-15.629,-125.25,-663.19,274
-15.65,-125.33,-662.2,525
-15.67,-125.4,-661.2,640
-15.69,-125.48,-660.2,507
-15.612,-124.25,-663.12,568
-15.632,-124.33,-662.12,679
-15.595,-123.25,-663.04,711
-15.636,-123.41,-661.04,335
-15.537,-122.1,-664.95,705
-15.557,-122.18,-663.96,731
-16.148,-124.43,-635.05,178
-15.52,-121.11,-664.87,798
-15.482,-120.03,-665.79,724
-15.502,-120.11,-664.8,704
-15.444,-118.96,-666.71,977
-15.465,-119.03,-665.72,574
-15.427,-117.96,-666.63,948
-15.447,-118.04,-665.64,559
-15.389,-116.89,-667.55,706
-15.41,-116.96,-666.56,869
-15.372,-115.89,-667.48,661
-15.392,-115.97,-666.48,707
-15.355,-114.89,-667.4,647
-15.283,-111.82,-668.16,474
-15.245,-110.75,-669.08,149
-15.391,-110.37,-661.03,429
-15.411,-110.45,-660.03,402
-15.655,-111.38,-648.07,179
-15.903,-111.4,-635.03,428
-15.063,-103.54,-671.52,208
-15.046,-102.54,-671.44,388
-15.028,-101.55,-671.37,463
-14.991,-100.47,-672.29,470
-15.011,-100.55,-671.29,424
-14.973,-99.474,-672.21,642
-14.994,-99.552,-671.21,330
-14.956,-98.477,-672.13,681
-14.976,-98.555,-671.13,218
-14.918,-97.403,-673.05,613
-14.939,-97.48,-672.05,632
-14.959,-97.558,-671.05,146
-14.901,-96.406,-672.97,489
-14.922,-96.483,-671.97,599
-15.431,-98.425,-647.05,403
-14.884,-95.409,-672.89,378
-14.904,-95.487,-671.9,475
-15.678,-98.438,-634.02,387
-15.821,-98.982,-627.04,150
-14.867,-94.412,-672.81,394
-14.887,-94.49,-671.82,388
-15.804,-97.985,-626.96,139
-14.849,-93.415,-672.74,452
-14.87,-93.493,-671.74,340
-14.832,-92.419,-672.66,448
-14.852,-92.496,-671.66,323
-14.815,-91.422,-672.58,380
-14.835,-91.499,-671.58,324
-15.731,-94.917,-627.73,62
-14.798,-90.425,-672.5,334
-14.818,-90.503,-671.5,333
-14.78,-89.428,-672.42,233
-14.801,-89.506,-671.43,356
-15.677,-92.846,-628.57,42
-14.763,-88.431,-672.35,124
-14.783,-88.509,-671.35,413
-14.766,-87.512,-671.27,409
-14.749,-86.515,-671.19,395
-14.732,-85.519,-671.11,354
-14.714,-84.522,-671.04,221
-14.938,-85.376,-660.07,455
-15.186,-85.389,-647.04,475
-15.41,-86.244,-636.07,561
-15.413,-85.325,-635,248
-15.433,-85.402,-634,113
-14.683,-81.609,-669.81,371
-15.396,-84.328,-634.92,163
-14.672,-78.774,-667.58,471
-14.654,-77.777,-667.5,763
-14.675,-77.855,-666.5,384
-15.266,-80.107,-637.6,109
-14.658,-76.858,-666.43,819
-14.678,-76.936,-665.43,251
-14.661,-75.939,-665.35,692
-14.681,-76.017,-664.35,340
-14.664,-75.02,-664.28,501
-14.684,-75.098,-663.28,329
-14.704,-75.175,-662.28,257
-14.667,-74.101,-663.2,429
-14.687,-74.178,-662.2,287
-14.708,-74.256,-661.21,279
-14.728,-74.334,-660.21,350
-14.69,-73.259,-661.13,380
-14.711,-73.337,-660.13,331
-14.731,-73.415,-659.14,204
-15.037,-74.58,-644.18,244
-14.693,-72.34,-660.05,379
-14.714,-72.418,-659.06,537
-14.734,-72.496,-658.06,463
-14.754,-72.573,-657.06,321
-14.775,-72.651,-656.07,279
-14.856,-72.962,-652.08,423
-14.877,-73.039,-651.08,454
-14.897,-73.117,-650.09,423
-14.917,-73.195,-649.09,311
-14.938,-73.272,-648.09,309
-14.958,-73.35,-647.1,361
-14.979,-73.428,-646.1,275
-14.999,-73.505,-645.1,94
-14.696,-71.421,-658.98,457
-14.717,-71.499,-657.98,324
-14.737,-71.576,-656.99,267
-14.758,-71.654,-655.99,406
-14.778,-71.732,-654.99,473
-14.798,-71.809,-654,465
-14.819,-71.887,-653,507
-14.839,-71.965,-652,605
-14.859,-72.042,-651.01,625
-14.88,-72.12,-650.01,542
-14.9,-72.198,-649.01,373
-14.921,-72.275,-648.02,272
-14.941,-72.353,-647.02,175
-14.961,-72.431,-646.02,110
-14.72,-70.58,-656.91,141
-14.74,-70.657,-655.91,253
-14.761,-70.735,-654.91,258
-14.781,-70.813,-653.92,247
-14.801,-70.89,-652.92,299
-14.822,-70.968,-651.92,368
-14.842,-71.046,-650.93,362
-14.863,-71.123,-649.93,321
-14.883,-71.201,-648.93,207
-14.903,-71.279,-647.94,180
-14.917,-131.95,-654.67,348
-14.821,-129.72,-657.51,483
-14.763,-128.57,-659.42,368
-14.783,-128.65,-658.42,492
-14.725,-127.49,-660.34,533
-14.746,-127.57,-659.34,621
-14.647,-126.26,-663.25,144
-14.667,-126.34,-662.26,353
-14.688,-126.42,-661.26,800
-14.708,-126.5,-660.26,498
-14.63,-125.27,-663.17,386
-14.65,-125.34,-662.18,634
-14.67,-125.42,-661.18,541
-14.612,-124.27,-663.1,642
-14.633,-124.35,-662.1,565
-14.575,-123.2,-664.02,628
-14.636,-123.43,-661.02,295
-14.901,-124.44,-648.07,318
-14.537,-122.12,-664.93,704
-14.499,-121.05,-665.85,869
-14.52,-121.12,-664.86,674
-14.462,-119.97,-666.77,820
-14.482,-120.05,-665.77,781
-14.424,-118.9,-667.69,880
-14.445,-118.98,-666.69,777
-14.465,-119.05,-665.7,809
-14.407,-117.9,-667.61,986
-14.427,-117.98,-666.62,718
-14.39,-116.9,-667.53,950
-14.41,-116.98,-666.54,607
-14.372,-115.91,-667.46,830
-14.335,-114.83,-668.37,615
-14.355,-114.91,-667.38,610
-14.317,-113.84,-668.3,648
-14.3,-112.84,-668.22,488
-14.283,-111.84,-668.14,429
-14.245,-110.77,-669.06,258
-14.408,-111.39,-661.09,596
-14.391,-110.39,-661.01,609
-14.656,-111.4,-648.05,316
-14.903,-111.42,-635.01,455
-14.118,-105.63,-670.66,366
-14.063,-103.56,-671.5,315
-14.046,-102.56,-671.43,456
-15.003,-106.21,-624.58,424
-14.029,-101.56,-671.35,436
-13.991,-100.49,-672.27,588
-14.011,-100.57,-671.27,284
-13.974,-99.493,-672.19,643
-13.994,-99.57,-671.19,171
-13.936,-98.418,-673.11,842
-13.956,-98.496,-672.11,574
-13.977,-98.574,-671.11,98
-13.919,-97.421,-673.03,845
-13.939,-97.499,-672.03,515
-13.96,-97.577,-671.04,71
-14.184,-98.431,-660.07,467
-13.902,-96.425,-672.95,680
-13.922,-96.502,-671.95,471
-14.431,-98.444,-647.03,479
-13.884,-95.428,-672.87,621
-13.905,-95.505,-671.88,332
-13.867,-94.431,-672.79,584
-13.887,-94.509,-671.8,284
-13.85,-93.434,-672.72,586
-13.87,-93.512,-671.72,283
-13.832,-92.437,-672.64,580
-13.853,-92.515,-671.64,285
-14.79,-96.088,-625.79,171
-13.815,-91.441,-672.56,541
-13.836,-91.518,-671.56,280
-13.798,-90.444,-672.48,477
-13.818,-90.521,-671.49,292
-14.735,-94.017,-626.63,177
-13.781,-89.447,-672.4,400
-13.801,-89.525,-671.41,308
-13.763,-88.45,-672.33,265
-13.784,-88.528,-671.33,376
-13.746,-87.453,-672.25,139
-13.766,-87.531,-671.25,410
-14.642,-90.871,-628.39,230
-13.729,-86.457,-672.17,82
-13.749,-86.534,-671.17,414
-13.732,-85.537,-671.1,384
-13.715,-84.541,-671.02,309
-13.939,-85.395,-660.05,545
-13.697,-83.544,-670.94,227
-14.186,-85.408,-647.02,546
-14.451,-86.418,-634.06,427
-14.454,-85.499,-632.98,193
-13.683,-81.628,-669.79,445
-14.437,-84.502,-632.91,222
-13.666,-80.631,-669.71,453
-14.379,-83.35,-634.82,359
-13.669,-79.712,-668.63,654
-13.672,-78.793,-667.56,440
-14.324,-81.278,-635.66,125
-13.655,-77.796,-667.48,824
-13.675,-77.874,-666.48,263
-14.286,-80.204,-636.58,216
-13.658,-76.877,-666.41,736
-13.678,-76.955,-665.41,203
-14.249,-79.129,-637.5,141
-13.661,-75.958,-665.33,615
-13.681,-76.035,-664.33,278
-13.664,-75.039,-664.26,527
-13.684,-75.116,-663.26,313
-13.705,-75.194,-662.26,288
-13.667,-74.12,-663.18,492
-13.688,-74.197,-662.19,303
-13.708,-74.275,-661.19,254
-13.728,-74.353,-660.19,433
